,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),Aging type,Aging time (hour),Aging temp (K),Sonic/stir (bool),E field (kV/cm),Illumination (lux),Aging time (hour).1,To Aging Temperature (K),Stirring /heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi,matched index,Rh (IW avg log),intensity weighted average Rh (nm),derived Rh (nm),normalized intensity (0-1) corrected
40,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,298.0,,,,storage,6,298.0,,,,6.0,298.0,,,,,,oDCB,1.0,,,,,,,,32.82,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,60.0,32.66375734918874,32.98712990936556,"[18.33, 22.76, 25.72, 27.05, 29.42, 32.1, 35.32, 41.72, 46.37, 54.13, 59.4]","[0.         0.         0.05617978 0.47191011 0.78651685 1.
 0.8988764  0.47191011 0.01123596 0.01123596 0.01123596]"
41,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,298.0,,,,storage,20,298.0,,,,20.0,298.0,,,,,,oDCB,1.0,,,,,,,,36.24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,61.0,38.03068908715223,38.45255747126436,"[21.24, 28.04, 29.82, 31.72, 34.8, 38.17, 44.54, 47.38, 50.4, 57.02, 64.51]","[0.         0.         0.24137931 0.57471264 0.90804598 1.
 0.7816092  0.36781609 0.12643678 0.         0.        ]"
42,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,298.0,,,,storage,30,298.0,,,,30.0,298.0,,,,,,oDCB,1.0,,,,,,,,40.78,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,62.0,41.962032041657096,42.55627791563276,"[15.12, 24.03, 29.82, 31.72, 34.8, 39.37, 43.19, 48.87, 51.98, 55.29, 64.51, 80.07, 93.43]","[0.         0.         0.         0.36170213 0.67021277 1.
 0.93617021 0.65957447 0.4893617  0.13829787 0.0106383  0.0106383
 0.0106383 ]"
43,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,298.0,,,,storage,40,298.0,,,,40.0,298.0,,,,,,oDCB,1.0,,,,,,,,46.78,1.0,6695.11,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,63.0,106.68096772648238,1913.1805795764315,"[3.43, 4.918, 7.051, 10.108, 14.492, 21.351, 25.23, 26.48, 26.885, 29.974, 31.789, 38.787, 41.135, 43.78, 52.573, 77.0, 110.393, 158.268, 226.9, 325.303, 466.395, 668.663, 958.61, 1374.304, 1970.328, 2824.804, 4097.279, 4901.682, 6091.49, 8623.346, 10780.813, 15508.485, 22234.534, 31875.952, 45699.664, 65518.185, 93929.264, 134665.588, 193066.296, 276786.272, 371665.556]","[0.00114811 0.00114811 0.         0.00114811 0.00114811 0.0206659
 0.05855339 0.25258324 0.51549943 0.81400689 1.         0.76693456
 0.52698048 0.29965557 0.00918485 0.00114811 0.00114811 0.
 0.00114811 0.00114811 0.         0.         0.         0.00114811
 0.00114811 0.00114811 0.0608496  0.25717566 0.43742824 0.34443169
 0.08495982 0.00114811 0.         0.00114811 0.00114811 0.00114811
 0.00229621 0.00114811 0.00114811 0.00229621 0.00229621]"
44,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,298.0,,,,storage,53,298.0,,,,53.0,298.0,,,,,,oDCB,1.0,,,,,,,,38.94,1.0,13219.41,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,64.0,328.66042138311747,7750.523335486848,"[21.028, 36.875, 42.328, 46.862, 53.621, 57.285, 62.255, 65.532, 74.127, 106.282, 152.365, 218.439, 313.177, 448.999, 643.672, 922.88, 1323.055, 1896.893, 2719.724, 3898.768, 5589.969, 8013.866, 11497.725, 13991.713, 14336.552, 17356.307, 24043.205, 28617.524, 35955.24, 51824.684, 74298.575, 106525.484, 152690.14, 218913.008, 313874.307, 449946.107, 645186.848, 811356.199]","[0.03282532 0.03399766 0.32942556 0.64243845 1.         0.77960141
 0.47010551 0.20164127 0.003517   0.00586166 0.00468933 0.00468933
 0.00468933 0.00468933 0.003517   0.00468933 0.003517   0.00468933
 0.007034   0.003517   0.00586166 0.00468933 0.02344666 0.01875733
 0.26846424 0.50293083 0.46189918 0.21453693 0.007034   0.00468933
 0.00468933 0.00586166 0.         0.00117233 0.003517   0.
 0.00468933 0.003517  ]"
45,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.2,298.0,,,,storage,2,298.0,,,,2.0,298.0,,,,,,oDCB,1.0,,,,,,,,28.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,65.0,29.80540803671857,30.656301075268825,"[9.6, 14.48, 18.31, 21.21, 26.05, 27.63, 30.17, 34.94, 38.16, 41.68, 45.52, 54.29, 66.68]",[0.04 0.   0.21 0.32 0.66 0.83 1.   0.68 0.5  0.27 0.08 0.04 0.02]
46,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.2,298.0,,,,storage,6,298.0,,,,6.0,298.0,,,,,,oDCB,1.0,,,,,,,,32.82,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,66.0,30.623577128272903,31.13246492985972,"[10.18, 13.65, 17.78, 20.6, 23.16, 25.3, 26.83, 30.17, 31.07, 34.94, 38.16, 40.47, 44.2, 51.19, 68.66, 84.34]","[0.02 0.02 0.02 0.05 0.25 0.47 0.68 0.91 1.   0.71 0.47 0.29 0.08 0.02
 0.   0.  ]"
47,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.2,298.0,,,,storage,20,298.0,,,,20.0,298.0,,,,,,oDCB,1.0,,,,,,,,34.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,67.0,34.45527938540612,36.305118110236215,"[9.6, 13.65, 20.0, 24.56, 28.45, 32.0, 45.52, 52.72, 66.68, 94.85, 134.93]","[0.03061224 0.01020408 0.06122449 0.56122449 0.84693878 1.
 0.81632653 0.45918367 0.05102041 0.05102041 0.        ]"
48,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.2,298.0,,,,storage,30,298.0,,,,30.0,298.0,,,,,,oDCB,1.0,,,,,,,,41.63,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,68.0,45.493368069433025,45.97677506775068,"[13.65, 21.84, 30.17, 35.99, 41.68, 44.2, 49.71, 52.72, 59.29, 64.75, 79.53, 94.85]","[0.         0.         0.0326087  0.52173913 0.81521739 1.
 0.79347826 0.55434783 0.25       0.0326087  0.01086957 0.        ]"
49,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.2,298.0,,,,storage,40,298.0,,,,40.0,298.0,,,,,,oDCB,1.0,,,,,,,,61.71,1.0,84784.13,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,69.0,223.45676446833644,5500.349923867779,"[20.686, 30.717, 35.474, 39.119, 51.223, 52.176, 67.768, 70.767, 82.727, 90.522, 97.359, 113.306, 159.588, 351.1, 699.326, 1275.075, 2372.867, 4917.829, 9401.016, 12678.526, 14620.486, 17301.083, 20349.739, 26900.186, 32308.135, 40701.242, 51235.245, 72560.911, 123457.992, 196929.081]","[0.05209302 0.04930233 0.22790698 0.41767442 0.66046512 0.77395349
 1.         0.78697674 0.60465116 0.4855814  0.34697674 0.16186047
 0.01209302 0.04744186 0.0055814  0.02883721 0.01302326 0.01767442
 0.01302326 0.00651163 0.12465116 0.22790698 0.32651163 0.32465116
 0.22139535 0.14325581 0.04744186 0.01023256 0.01023256 0.        ]"
50,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.2,298.0,,,,storage,53,298.0,,,,53.0,298.0,,,,,,oDCB,1.0,,,,,,,,53.39,0.62,82972.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,70.0,1349.9887192966912,8143.905019383021,"[2.27, 6.698, 20.7, 23.094, 28.387, 34.159, 42.315, 70.141, 1399.504, 4226.433, 7453.112, 8624.11, 10187.132, 13405.182, 15126.563, 23738.57, 38407.46, 78511.824]","[0.01352758 0.01352758 0.01352758 0.33818939 0.60770031 0.33818939
 0.         0.01352758 0.01352758 0.01352758 0.1082206  0.54006243
 1.         0.50052029 0.17585848 0.02705515 0.0541103  0.04058273]"
51,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.1,298.0,,,,storage,6,298.0,,,,6.0,298.0,,,,,,oDCB,1.0,,,,,,,,34.78,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,71.0,33.328060654989,34.47217910447761,"[14.49, 19.85, 23.23, 26.35, 30.84, 36.09, 46.42, 54.32, 67.7, 89.86, 111.99]","[0.0212766  0.0212766  0.29787234 0.63829787 1.         0.85106383
 0.45744681 0.23404255 0.04255319 0.         0.        ]"
52,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.1,298.0,,,,storage,20,298.0,,,,20.0,298.0,,,,,,oDCB,1.0,,,,,,,,38.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,72.0,48.768961467547165,50.3504044117647,"[13.61, 17.51, 21.14, 27.19, 33.89, 38.43, 40.93, 44.98, 49.43, 54.32, 61.61, 69.87, 79.23, 92.73, 115.57, 144.04]","[0.01041667 0.         0.03125    0.0625     0.26041667 0.59375
 0.79166667 1.         0.91666667 0.77083333 0.54166667 0.38541667
 0.21875    0.04166667 0.03125    0.01041667]"
53,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.1,298.0,,,,storage,30,298.0,,,,30.0,298.0,,,,,,oDCB,1.0,,,,,,,,40.41,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,73.0,42.93988236320626,44.30557109557109,"[14.49, 19.24, 24.74, 28.96, 36.09, 43.59, 49.43, 54.32, 57.85, 67.7, 87.07, 115.57]","[0.         0.         0.25263158 0.48421053 0.76842105 1.
 0.89473684 0.61052632 0.35789474 0.12631579 0.02105263 0.        ]"
54,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.1,298.0,,,,storage,40,298.0,,,,40.0,298.0,,,,,,oDCB,1.0,,,,,,,,41.14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,74.0,45.34714691750667,46.10433333333332,"[14.49, 20.49, 28.96, 37.24, 40.93, 44.98, 49.43, 56.06, 63.57, 74.4, 95.69, 127.01]","[0.         0.         0.15306122 0.54081633 0.79591837 1.
 0.76530612 0.46938776 0.20408163 0.03061224 0.02040816 0.        ]"
55,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.1,298.0,,,,storage,53,298.0,,,,53.0,298.0,,,,,,oDCB,1.0,,,,,,,,50.57,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,75.0,50.906816237988025,51.59145739910313,"[24.82, 29.76, 34.63, 37.93, 42.81, 44.13, 46.89, 51.35, 57.96, 61.58, 65.43, 69.52, 71.66, 83.38, 106.25]","[0.02325581 0.02325581 0.02325581 0.1627907  0.46511628 0.74418605
 0.90697674 1.         0.8255814  0.54651163 0.29069767 0.1627907
 0.01162791 0.         0.        ]"
56,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.1,298.0,,,,storage,67,298.0,,,,67.0,298.0,,,,,,oDCB,1.0,,,,,,,,49.22,1.0,82972.72,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,76.0,67.04352607516373,1803.892774150027,"[5.175, 10.449, 17.293, 20.842, 25.224, 26.992, 30.872, 36.169, 53.171, 64.739, 75.299, 115.507, 172.281, 350.841, 699.154, 1050.14, 1565.973, 3293.252, 6540.928, 12788.034, 24879.591, 45238.64, 96992.428, 174714.298]","[0.00106383 0.00744681 0.02659574 0.08085106 0.13085106 0.28617021
 0.64893617 1.         0.75319149 0.44148936 0.05212766 0.02659574
 0.00106383 0.00531915 0.02234043 0.0393617  0.19680851 0.16276596
 0.0106383  0.00744681 0.         0.00851064 0.00319149 0.02978723]"
57,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.05,298.0,,,,storage,6,298.0,,,,6.0,298.0,,,,,,oDCB,1.0,,,,,,,,29.51,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,77.0,32.92414037386986,35.83066326530612,"[9.9, 11.77, 14.41, 16.74, 19.44, 21.27, 24.0, 28.76, 33.34, 37.31, 46.77, 60.07, 69.08, 84.32, 97.26, 129.89, 163.71]","[0.02 0.   0.02 0.19 0.36 0.47 0.64 0.89 1.   0.89 0.71 0.36 0.19 0.08
 0.02 0.02 0.02]"
58,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.05,298.0,,,,storage,20,298.0,,,,20.0,298.0,,,,,,oDCB,1.0,,,,,,,,42.49,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,78.0,50.07559680706062,50.78555555555554,"[14.01, 17.65, 20.99, 28.04, 34.5, 41.56, 48.49, 52.69, 57.01, 61.81, 68.92, 79.47, 103.1, 145.83]","[0.0106383  0.         0.         0.         0.18085106 0.64893617
 1.         0.86170213 0.56382979 0.35106383 0.09574468 0.0106383
 0.0106383  0.        ]"
59,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.05,298.0,,,,storage,30,298.0,,,,30.0,298.0,,,,,,oDCB,1.0,,,,,,,,45.67,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,79.0,51.48795795105187,52.90308068459658,"[15.73, 20.99, 28.86, 33.47, 37.78, 42.8, 49.89, 54.24, 58.84, 63.74, 69.08, 81.91, 103.1, 159.19]","[0.0326087  0.         0.         0.13043478 0.33695652 0.67391304
 1.         0.88043478 0.67391304 0.42391304 0.18478261 0.06521739
 0.01086957 0.0326087 ]"
60,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.05,298.0,,,,storage,40,298.0,,,,40.0,298.0,,,,,,oDCB,1.0,,,,,,,,49.47,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,80.0,58.56813017427302,60.70267281105991,"[16.67, 28.06, 36.56, 41.38, 45.5, 51.4, 64.64, 74.43, 85.47, 106.42, 133.89, 173.62, 212.59]","[0.         0.         0.15217391 0.45652174 0.76086957 1.
 0.91304348 0.7826087  0.54347826 0.08695652 0.02173913 0.
 0.        ]"
61,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.05,298.0,,,,storage,53,298.0,,,,53.0,298.0,,,,,,oDCB,1.0,,,,,,,,51.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,81.0,53.22337534740352,53.66530201342281,"[34.63, 40.3, 44.13, 46.89, 51.35, 57.96, 48.33, 59.75, 63.48, 67.44, 73.86, 83.38, 91.31]","[0.02247191 0.         0.38202247 0.6741573  1.         0.86516854
 0.79775281 0.6741573  0.39325843 0.16853933 0.02247191 0.01123596
 0.01123596]"
62,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.05,298.0,,,,storage,67,298.0,,,,67.0,298.0,,,,,,oDCB,1.0,,,,,,,,54.12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,82.0,68.10941787233372,71.47947935368045,"[24.98, 34.35, 42.42, 46.56, 51.15, 56.03, 74.97, 86.21, 95.91, 101.26, 113.01, 130.07, 173.47, 212.5, 267.71]","[0.01 0.01 0.31 0.53 0.78 0.94 1.   0.83 0.51 0.39 0.19 0.05 0.   0.02
 0.  ]"
63,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,323.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,22309.24,1.0,33.91,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,83.0,2723.1240090810284,12097.660815558344,"[3.297, 8.282, 18.973, 21.503, 24.406, 28.347, 33.018, 104.262, 1509.211, 5232.991, 13144.679, 13547.994, 14003.932, 15157.41, 17528.712, 20329.421, 21503.047, 22842.835, 33017.942]","[0.03421634 0.03421634 0.03421634 0.34547461 0.6214128  0.34547461
 0.         0.03421634 0.         0.         0.         0.37969095
 0.68984547 1.         0.82781457 0.58609272 0.34547461 0.
 0.        ]"
64,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,333.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,10722.67,1.0,19.07,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,84.0,1368.430024403413,6171.731472095151,"[1.987, 4.99, 10.918, 12.303, 14.622, 16.335, 18.145, 65.785, 65.785, 434.635, 1814.471, 5737.861, 6219.422, 6760.83, 7328.245, 7954.722, 9159.568, 10638.368, 11236.343, 11867.931, 13783.992, 28798.84]","[0.06616862 0.06616862 0.06616862 0.50053362 0.76734258 0.33297759
 0.03308431 0.06616862 0.06616862 0.06616862 0.03308431 0.03308431
 0.29989328 0.50053362 0.76734258 1.         0.93383138 0.66702241
 0.46638207 0.26680896 0.         0.        ]"
65,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,343.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,22.31,1.0,23507.81,0.52,3107.59,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,85.0,476.84762955694055,8287.734492021274,"[4.283, 6.105, 8.701, 12.628, 13.534, 15.429, 15.95, 19.166, 19.564, 23.427, 32.595, 46.463, 66.219, 94.385, 134.525, 191.735, 273.275, 389.493, 555.135, 791.22, 1127.646, 1624.917, 2264.203, 2629.82, 3250.235, 4653.646, 6626.543, 9351.251, 10992.901, 13195.581, 15483.066, 18756.817, 22877.461, 26880.856, 32140.462, 38722.979, 45278.994, 55589.403, 76730.244]","[0.05720572 0.0550055  0.05280528 0.07590759 0.44884488 0.79537954
 1.         0.68206821 0.37843784 0.06820682 0.04730473 0.04290429
 0.04180418 0.03850385 0.03630363 0.03410341 0.03190319 0.03080308
 0.02860286 0.02640264 0.02530253 0.05170517 0.2530253  0.21342134
 0.10891089 0.01540154 0.03190319 0.22772277 0.34213421 0.42464246
 0.49174917 0.47634763 0.42024202 0.36413641 0.2530253  0.15071507
 0.03080308 0.00550055 0.        ]"
66,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,348.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,21.54,1.0,5064.6,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,86.0,522.7548573093676,8425.765792588336,"[5.353, 7.639, 11.297, 15.641, 19.195, 21.345, 28.052, 34.914, 36.422, 40.748, 57.543, 78.275, 116.031, 175.415, 240.886, 363.375, 501.624, 734.986, 1051.39, 1478.478, 2162.984, 2987.57, 3991.269, 4819.015, 5872.322, 7304.189, 9748.201, 14676.079, 20026.988, 29169.37, 41642.98, 59256.63, 89145.799, 125710.796]","[0.05442177 0.08276644 0.04875283 0.10090703 0.31972789 0.68027211
 1.         0.86507937 0.5430839  0.15306122 0.04875283 0.02947846
 0.         0.03854875 0.03968254 0.03061224 0.03854875 0.02040816
 0.02380952 0.0430839  0.02380952 0.01247166 0.03854875 0.39342404
 0.56349206 0.60997732 0.56349206 0.44104308 0.35827664 0.27664399
 0.18027211 0.14852608 0.07029478 0.0521542 ]"
67,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,353.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,7833.2,1.0,15.47,0.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,87.0,913.597680578674,4479.973848778166,"[2.663, 3.876, 5.514, 7.669, 10.543, 11.416, 13.085, 14.525, 17.936, 25.562, 37.655, 55.364, 78.459, 116.915, 165.592, 234.4, 340.678, 473.404, 689.947, 953.613, 1389.05, 1978.24, 2894.646, 4282.191, 5267.544, 5417.33, 5560.446, 6257.259, 6795.894, 7647.527, 8077.71, 8724.151, 10223.157, 14493.649, 21598.831, 30295.396, 40591.566]","[0.07249712 0.07825086 0.08285386 0.07364787 0.17951669 0.3716916
 0.5972382  0.34177215 0.06789413 0.06789413 0.04833142 0.07019563
 0.05178366 0.06214039 0.05638665 0.04833142 0.05638665 0.04602992
 0.04833142 0.03797468 0.02991945 0.04372842 0.0310702  0.0575374
 0.10471807 0.52704258 0.77330265 1.         0.81472957 0.65822785
 0.42232451 0.21634062 0.04487917 0.01841197 0.02761795 0.02301496
 0.        ]"
68,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,356.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,7971.04,1.0,22.7,0.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,88.0,1292.2488727530338,5971.895662897663,"[1.445, 4.571, 16.596, 19.953, 22.909, 26.303, 28.84, 28.84, 45.709, 120.226, 1148.154, 5754.399, 6309.573, 6606.934, 7244.36, 8317.638, 9549.926, 10471.285, 10964.782, 12022.644, 15135.612, 25118.864]","[0.03672986 0.03672986 0.         0.37085308 0.77725118 0.51895735
 0.22274882 0.         0.         0.         0.         0.
 0.03672986 0.48104265 0.77725118 1.         0.92535545 0.62914692
 0.33293839 0.03672986 0.         0.        ]"
69,DPPDTT2,114000.0,38000.0,3.0,,,0,0,1.0,0,0.0,20,0.15,360.0,,,,storage,70,298.0,,,,,,,,,298.0,70,oDCB,1.0,,,,,,,,16.02,1.0,2898.15,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rod-like/ribbon-like,,,,https://doi.org/10.1021/acs.macromol.0c01646,89.0,35.647455032855206,499.6369902173913,"[5.552, 7.912, 10.0, 10.826, 12.441, 12.578, 13.489, 15.323, 17.81, 18.314, 19.975, 24.663, 34.815, 49.615, 70.712, 99.801, 143.627, 204.695, 291.692, 415.761, 596.309, 844.24, 1203.44, 1713.49, 2432.637, 3456.88, 4954.127, 7074.316, 10084.115, 14371.45, 18596.666]","[0.05340909 0.05       0.05       0.13522727 0.44090909 0.67272727
 0.90795455 1.         0.80909091 0.59545455 0.28863636 0.04886364
 0.03863636 0.04090909 0.03636364 0.03863636 0.03181818 0.02840909
 0.03409091 0.025      0.02727273 0.03636364 0.02159091 0.07727273
 0.3125     0.29090909 0.14431818 0.02159091 0.00795455 0.00681818
 0.        ]"
